,Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,type,diseaseClassMSH,diseaseClassNameMSH,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,HGNC ID,Ensembl gene ID
2975,5550,PREP,PROLYL ENDOPEPTIDASE,C0338831,MANIC,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:9358,ENSG00000085377
2976,85358,SHANK3,SH3 AND MULTIPLE ANKYRIN REPEAT DOMAINS 3,C0338831,MANIC,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:14294,ENSG00000251322
2977,6715,SRD5A1,"STEROID-5-ALPHA-REDUCTASE, ALPHA POLYPEPTIDE 1 (3-OXO-5 ALPHA-STEROID DELTA 4-DEHYDROGENASE ALPHA 1)",C0338831,MANIC,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:11284,ENSG00000145545
2978,23166,STAB1,STABILIN 1,C0338831,MANIC,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:18628,ENSG00000010327
2979,25830,SULT4A1,"SULFOTRANSFERASE FAMILY 4A, MEMBER 1",C0338831,MANIC,BIPOLAR DISORDERS AND RELATED DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:14903,ENSG00000130540
3087,125,ADH1B,"ALCOHOL DEHYDROGENASE 1B (CLASS I), BETA POLYPEPTIDE",C0349464,WERNICKE-KORSAKOFF SYNDROME,DRUG-INDUCED PSYCHOSIS,DISEASE,C23;C10;F01,"PATHOLOGICAL CONDITIONS, SIGNS AND SYMPTOMS; NERVOUS SYSTEM DISEASES; BEHAVIOR AND BEHAVIOR MECHANISMS",DOID:0014667,DISEASE OF METABOLISM,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:250,ENSG00000196616
3088,217,ALDH2,ALDEHYDE DEHYDROGENASE 2 FAMILY (MITOCHONDRIAL),C0349464,WERNICKE-KORSAKOFF SYNDROME,DRUG-INDUCED PSYCHOSIS,DISEASE,C23;C10;F01,"PATHOLOGICAL CONDITIONS, SIGNS AND SYMPTOMS; NERVOUS SYSTEM DISEASES; BEHAVIOR AND BEHAVIOR MECHANISMS",DOID:0014667,DISEASE OF METABOLISM,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:404,ENSG00000111275
3089,1743,DLST,DIHYDROLIPOAMIDE S-SUCCINYLTRANSFERASE (E2 COMPONENT OF 2-OXO-GLUTARATE COMPLEX),C0349464,WERNICKE-KORSAKOFF SYNDROME,DRUG-INDUCED PSYCHOSIS,DISEASE,C23;C10;F01,"PATHOLOGICAL CONDITIONS, SIGNS AND SYMPTOMS; NERVOUS SYSTEM DISEASES; BEHAVIOR AND BEHAVIOR MECHANISMS",DOID:0014667,DISEASE OF METABOLISM,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2911,ENSG00000119689
3096,9619,ABCG1,"ATP-BINDING CASSETTE, SUB-FAMILY G (WHITE), MEMBER 1",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:73,ENSG00000160179
3097,28,ABO,"ABO BLOOD GROUP (TRANSFERASE A, ALPHA 1-3-N-ACETYLGALACTOSAMINYLTRANSFERASE; TRANSFERASE B, ALPHA 1-3-GALACTOSYLTRANSFERASE)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:79,ENSG00000175164
3098,109,ADCY3,ADENYLATE CYCLASE 3,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:234,ENSG00000138031
3099,113,ADCY7,ADENYLATE CYCLASE 7,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:238,ENSG00000121281
3100,114,ADCY8,ADENYLATE CYCLASE 8 (BRAIN),C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:239,ENSG00000155897
3101,135,ADORA2A,ADENOSINE A2A RECEPTOR,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:263,ENSG00000128271
3102,147,ADRA1B,ADRENOCEPTOR ALPHA 1B,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:278,ENSG00000170214
3103,150,ADRA2A,ADRENOCEPTOR ALPHA 2A,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:281,ENSG00000150594
3104,152,ADRA2C,ADRENOCEPTOR ALPHA 2C,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:283,ENSG00000184160
3105,153,ADRB1,ADRENOCEPTOR BETA 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:285,ENSG00000043591
3106,155,ADRB3,ADRENOCEPTOR BETA 3,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:288,ENSG00000188778
3107,207,AKT1,V-AKT MURINE THYMOMA VIRAL ONCOGENE HOMOLOG 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:391,ENSG00000142208
3108,288,ANK3,"ANKYRIN 3, NODE OF RANVIER (ANKYRIN G)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:494,ENSG00000151150
3109,367,AR,ANDROGEN RECEPTOR,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:644,ENSG00000169083
3110,406,ARNTL,ARYL HYDROCARBON RECEPTOR NUCLEAR TRANSLOCATOR-LIKE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:701,ENSG00000133794
3111,409,ARRB2,"ARRESTIN, BETA 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:712,ENSG00000141480
3112,488,ATP2A2,"ATPASE, CA++ TRANSPORTING, CARDIAC MUSCLE, SLOW TWITCH 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:812,ENSG00000174437
3113,553,AVPR1B,ARGININE VASOPRESSIN RECEPTOR 1B,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:896,ENSG00000198049
3114,627,BDNF,BRAIN-DERIVED NEUROTROPHIC FACTOR,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1033,ENSG00000176697
3115,26580,BSCL2,BERARDINELLI-SEIP CONGENITAL LIPODYSTROPHY 2 (SEIPIN),C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:15832,ENSG00000168000
3116,775,CACNA1C,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA 1C SUBUNIT",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1390,ENSG00000151067
3117,776,CACNA1D,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA 1D SUBUNIT",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1391,ENSG00000157388
3118,1129,CHRM2,"CHOLINERGIC RECEPTOR, MUSCARINIC 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1951,ENSG00000181072
3119,1131,CHRM3,"CHOLINERGIC RECEPTOR, MUSCARINIC 3",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1952,ENSG00000133019
3120,9575,CLOCK,CLOCK CIRCADIAN REGULATOR,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2082,ENSG00000134852
3121,1312,COMT,CATECHOL-O-METHYLTRANSFERASE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2228,ENSG00000093010
3122,1385,CREB1,CAMP RESPONSIVE ELEMENT BINDING PROTEIN 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2345,ENSG00000118260
3123,1392,CRH,CORTICOTROPIN RELEASING HORMONE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2355,ENSG00000147571
3124,1393,CRHBP,CORTICOTROPIN RELEASING HORMONE BINDING PROTEIN,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2356,ENSG00000145708
3125,1394,CRHR1,CORTICOTROPIN RELEASING HORMONE RECEPTOR 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2357,ENSG00000120088
3126,1395,CRHR2,CORTICOTROPIN RELEASING HORMONE RECEPTOR 2,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2358,ENSG00000106113
3127,23373,CRTC1,CREB REGULATED TRANSCRIPTION COACTIVATOR 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:16062,ENSG00000105662
3128,1429,CRYZ,"CRYSTALLIN, ZETA (QUINONE REDUCTASE)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2419,ENSG00000116791
3129,1523,CUX1,CUT-LIKE HOMEOBOX 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2557,ENSG00000257923
3130,1565,CYP2D6,"CYTOCHROME P450, FAMILY 2, SUBFAMILY D, POLYPEPTIDE 6",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2625,ENSG00000100197
3131,1610,DAO,D-AMINO-ACID OXIDASE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2671,ENSG00000110887
3132,267012,DAOA,D-AMINO ACID OXIDASE ACTIVATOR,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:21191,ENSG00000182346
3133,1621,DBH,DOPAMINE BETA-HYDROXYLASE (DOPAMINE BETA-MONOOXYGENASE),C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2689,ENSG00000123454
3134,27185,DISC1,DISRUPTED IN SCHIZOPHRENIA 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2888,ENSG00000162946
3136,1741,DLG3,"DISCS, LARGE HOMOLOG 3 (DROSOPHILA)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2902,ENSG00000082458
3137,1742,DLG4,"DISCS, LARGE HOMOLOG 4 (DROSOPHILA)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2903,ENSG00000132535
3138,1786,DNMT1,DNA (CYTOSINE-5-)-METHYLTRANSFERASE 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2976,ENSG00000130816
3139,1789,DNMT3B,DNA (CYTOSINE-5-)-METHYLTRANSFERASE 3 BETA,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:2979,ENSG00000088305
3140,1813,DRD2,DOPAMINE RECEPTOR D2,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3023,ENSG00000149295
3141,1814,DRD3,DOPAMINE RECEPTOR D3,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3024,ENSG00000151577
3142,1815,DRD4,DOPAMINE RECEPTOR D4,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3025,ENSG00000069696
3143,84062,DTNBP1,DYSTROBREVIN BINDING PROTEIN 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:17328,ENSG00000047579
3144,1848,DUSP6,DUAL SPECIFICITY PHOSPHATASE 6,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3072,ENSG00000139318
3145,1906,EDN1,ENDOTHELIN 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3176,ENSG00000078401
3147,2099,ESR1,ESTROGEN RECEPTOR 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3467,ENSG00000091831
3148,2166,FAAH,FATTY ACID AMIDE HYDROLASE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3553,ENSG00000117480
3149,54738,FEV,FEV (ETS ONCOGENE FAMILY),C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:18562,ENSG00000163497
3150,2247,FGF2,FIBROBLAST GROWTH FACTOR 2 (BASIC),C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3676,ENSG00000138685
3151,2289,FKBP5,FK506 BINDING PROTEIN 5,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3721,ENSG00000096060
3152,2332,FMR1,FRAGILE X MENTAL RETARDATION 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3775,ENSG00000102081
3153,2354,FOSB,FBJ MURINE OSTEOSARCOMA VIRAL ONCOGENE HOMOLOG B,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:3797,ENSG00000125740
3154,79068,FTO,FAT MASS AND OBESITY ASSOCIATED,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24678,ENSG00000140718
3155,7976,FZD3,FRIZZLED CLASS RECEPTOR 3,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4041,ENSG00000104290
3156,2554,GABRA1,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 1",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4075,ENSG00000022355
3157,2558,GABRA5,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 5",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4079,ENSG00000186297
3158,2559,GABRA6,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, ALPHA 6",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4080,ENSG00000145863
3159,2561,GABRB2,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, BETA 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4082,ENSG00000145864
3160,2563,GABRD,"GAMMA-AMINOBUTYRIC ACID (GABA) A RECEPTOR, DELTA",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4084,ENSG00000187730
3161,2571,GAD1,"GLUTAMATE DECARBOXYLASE 1 (BRAIN, 67KDA)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4092,ENSG00000128683
3162,2572,GAD2,"GLUTAMATE DECARBOXYLASE 2 (PANCREATIC ISLETS AND BRAIN, 65KDA)",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4093,ENSG00000136750
3163,51083,GAL,GALANIN/GMAP PREPROPEPTIDE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4114,ENSG00000069482
3164,2596,GAP43,GROWTH ASSOCIATED PROTEIN 43,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4140,ENSG00000172020
3165,2643,GCH1,GTP CYCLOHYDROLASE 1,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4193,ENSG00000131979
3166,2752,GLUL,GLUTAMATE-AMMONIA LIGASE,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4341,ENSG00000135821
3167,2784,GNB3,"GUANINE NUCLEOTIDE BINDING PROTEIN (G PROTEIN), BETA POLYPEPTIDE 3",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4400,ENSG00000111664
3168,9248,GPR50,G PROTEIN-COUPLED RECEPTOR 50,C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4506,ENSG00000102195
3169,55507,GPRC5D,"G PROTEIN-COUPLED RECEPTOR, CLASS C, GROUP 5, MEMBER D",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13310,ENSG00000111291
3170,2898,GRIK2,"GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4580,ENSG00000164418
3171,2903,GRIN2A,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL D-ASPARTATE 2A",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4585,ENSG00000183454
3172,2912,GRM2,"GLUTAMATE RECEPTOR, METABOTROPIC 2",C0525045,MOOD DISORDERS,DEPRESSIVE DISORDERS,GROUP,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4594,ENSG00000164082
